name,mass_kg,mean_radius_km,position_x_km,position_y_km,position_z_km,velocity_x_km,velocity_y_km,velocity_z_km
Arrhenius,1.01500e+15,4.948224e+00,69220713.19968338,483027459.65562624,-118897380.79094636,-15.451768571087994,2.6912992694630353,-0.047511068179601434
Nolde,9.21439e+14,4.791256e+00,452301976.9623801,238827560.3293173,-10037605.320014438,-6.2620516171091,13.96225601009312,0.26466073654344363
Munch,1.59392e+14,2.669619e+00,49556806.003918275,-388525926.1846711,9868581.284317102,16.843247750722494,4.832047505196694,1.1718501469680906
Homerus,3.26939e+14,3.391949e+00,-47456015.84397724,438361709.647023,-93566985.81735167,-15.654158882562784,-0.727870441879759,1.1599015440333655
Baltuck,9.34258e+14,4.813371e+00,-35810021.83878813,-433856246.5004708,-36352512.84629895,16.77924835549458,1.7630792671061326,-0.8994167071171677
Morando,1.83007e+14,2.795435e+00,65267011.25310242,359742348.6200143,34050129.10429651,-18.11736639816554,1.571336510314381,-0.05431211470904295
Hevelius,5.76059e+14,4.096843e+00,-383643796.3759544,-233354337.06333214,11361839.011481272,6.92029600342109,-13.603839167804525,-3.8245964464563205
Schumacher,2.08193e+15,6.287085e+00,344989737.8400216,385229707.02038723,-103123702.18958119,-11.985816422864126,9.110596461737156,-0.4808200413174649
Ericsterken,2.28279e+14,3.009188e+00,268611918.33842826,-5139635.842593652,-1392690.5237141636,0.8530035365735549,24.494381251509274,2.001896999559117
Finkelstein,6.52329e+14,4.270211e+00,-488538611.39506114,-21884531.071021147,12116187.572512599,-2.1752818219755583,-15.964436765021496,-0.10736852708950782
Shevchenko,3.36099e+14,3.423335e+00,254408662.56910065,-236074104.15951002,21214833.302249484,13.09518173409065,13.62032386436389,-0.8292797928796782
Melancholia,8.09966e+13,2.130342e+00,240255316.08760083,-90785837.14540054,13187111.672421413,8.783249395572037,23.397924851015784,-0.599593114526349
Tamyeunleung,1.19803e+15,5.229370e+00,-558734208.4177494,-125461907.24069594,41277086.88381076,2.723241797931065,-12.948441487934408,0.20281231637758523
Silentium,1.33188e+14,2.514487e+00,276458271.4364594,-6818415.61644485,24646.222953591503,0.4733016221430214,23.453835068614826,1.3815646168933071
Eneev,8.52053e+15,1.005656e+01,-569862393.1788596,366065604.9167931,55558039.97162386,-6.395057547733788,-11.100695110420018,-1.0214825752345498
Funke,6.08789e+14,4.173009e+00,-358019523.2605451,-255196644.98042098,10231126.479338326,11.738186443372525,-11.833468600541263,2.3884279270781827
1982 FF3,2.07237e+14,2.913730e+00,-190738036.65208194,-317436274.00588924,-6535786.89959841,15.019003674329728,-9.502151039801355,0.39571885550430774
Krasinsky,1.66904e+15,5.840491e+00,-395840929.3303319,335997598.75679094,9244190.669048626,-11.564987976231931,-9.718041054736807,-0.04585960226074288
Kramer,1.14939e+15,5.157620e+00,160452444.38417017,391247670.56664574,17446393.03150609,-16.268744451464794,9.14934742102792,-0.9508173821751605
Pickard,1.33188e+14,2.514487e+00,-210481284.76099458,-364685437.35288835,-5074412.6023047725,14.343290203530282,-7.150715735628129,0.6212738564863924
Damir,9.69319e+13,2.261775e+00,-424631628.7076165,58991617.360510916,1042064.1225311876,-0.6681490432068554,-15.745068435131735,-0.625004655410211
Roykerr,3.03715e+13,1.536206e+00,-272163171.8446671,-185867133.29489255,22254193.368420072,14.718240314471785,-13.505107139626753,-1.9116314693389234
Krizik,2.76992e+14,3.209589e+00,-258005786.98420823,-182409545.67900676,-23358317.7952127,14.739302214731907,-14.84199259761427,-0.14515523233197294
Halweaver,2.10120e+14,2.927180e+00,-114769947.29625194,187276217.66006818,91379373.98126893,-21.84081938059734,-15.663901254202603,2.523474508466502
1984 SO5,3.26939e+14,3.391949e+00,334930156.35015124,108081114.46472728,-23798605.004079256,-6.868207236384834,19.33857140041789,-0.8975221701993786
Johnscherrer,1.24299e+14,2.457250e+00,-322663006.7146794,-6600661.276232891,28612654.789457496,3.6559080340167704,-20.12231044752517,1.0966467539446987
Hudson,1.03864e+14,2.314458e+00,-302351918.8639628,255012401.76328638,-15491924.704688512,-12.962694125236922,-10.500709728935867,1.3445589386298356
1986 WE,2.65746e+14,3.165551e+00,-16248109.126553547,310508080.017839,-4690205.411170757,-21.63465421351835,-3.939631395949648,2.4547424890310103
Nordlingen,9.47254e+14,4.835589e+00,-212677015.608565,-344914595.0472787,-8319261.145517923,13.682015242728456,-9.444599135535041,-6.898990520724272
Rubin,2.96802e+14,3.284349e+00,66425158.51462566,-294928862.6870527,-78419404.74824037,19.771215796343608,4.004696892346335,-8.075189509393606
Pierobenvenuti,2.34675e+14,3.037032e+00,305431748.1439324,-210857196.04667035,33152702.595942378,10.699975728430003,14.681233949999424,1.1711520607742678
Umbertobenvenuti,2.04393e+14,2.900343e+00,-291843530.3462794,199939124.9410414,-4164762.5443752245,-11.93210399647543,-14.621929792085382,1.357660694739885
1988 TA1,7.59393e+14,4.492099e+00,-448384877.881585,-212784611.79385772,2780027.244623303,6.0297326710408194,-14.202987987166786,2.784620099224337
Yonosuke,1.23159e+15,5.277757e+00,219003997.68612,345138797.08591425,-7156738.648396166,-14.767709610236249,11.231769757529118,0.4760862721894058
Zeus,2.21038e+13,1.381813e+00,460995822.9617751,-167340889.82814234,83279587.04024176,-2.372969016301065,11.676553491411283,-0.019403178257158846
1988 WC,6.05992e+13,1.933968e+00,-152182443.22578543,103118379.63012631,-75658534.45529297,-18.203715493960093,-24.529203605282632,-1.6477956351167904
1989 AQ,9.87340e+14,4.902858e+00,-30933198.61216682,419526816.5560747,3467962.2672860245,-18.82658792409298,0.17703289330970312,0.6391480487300027
Noguchi,1.35041e+14,2.526093e+00,-322190972.5508452,84025365.52222668,39958302.69600783,-6.084804907855816,-19.36504864385244,1.1711896348976687
Loripaul,1.38825e+14,2.549467e+00,129074234.33272825,361388261.15661395,18331102.325774286,-15.781291791732713,7.248586930213194,-1.2238983147440694
Sanford,1.85552e+14,2.808338e+00,-383441571.09278935,-53751977.73832553,-90444306.6508283,5.248655325917787,-15.266761025700863,5.783363183832487
Itoh,3.36099e+14,3.423335e+00,160528868.14910138,-395446624.54526126,-22699179.748765636,13.955178103892223,8.56180538937572,1.5565396621543761
Billpickering,3.16568e+13,1.557576e+00,392000212.26024276,-396231347.2266617,215142034.30326563,6.286270562053514,8.935745248603062,0.3675353112852797
Robertburns,3.26939e+14,3.391949e+00,-183794147.1639399,-452285528.7108371,223995555.75764662,11.227821261586334,-7.0036106438003625,-0.46351016749616
Toutoumi,1.01500e+15,4.948224e+00,-317387040.18372774,170530502.19731697,84871622.1541783,-12.301281736278714,-15.10443985408449,-0.1130499077087954
Akanemaruta,8.59937e+14,4.682193e+00,-105456029.23354334,402902758.8838486,8457407.415264685,-17.852454445711874,-2.760658528773019,0.9840814257663093
1990 TN4,3.19497e+15,7.251859e+00,421522846.829164,247901267.16839215,-92733678.05281234,-7.592595184474289,13.52801022275131,2.6448560036938153
Kato,3.26939e+14,3.391949e+00,-318822423.8063233,-143314481.5428332,-14298833.780968571,6.214940783488554,-17.96492961430408,-0.7177092248925595
Yorimasa,2.22058e+14,2.981600e+00,-104749714.64212601,-356952313.1224953,28424634.56744983,17.244582025069388,-3.7905066459316417,0.5470004658498607
1991 AN,1.55048e+14,2.645144e+00,280292034.09662354,-125819453.71089001,-19434322.939505327,5.849398913828433,20.520640340709758,1.4080298385611765
1991 CK,2.84752e+14,3.239286e+00,272684850.7407057,-54642171.922128685,-3508608.25093797,2.9395353352567404,23.674926027997017,2.105627295275969
Williamina,8.96327e+14,4.747329e+00,-193447358.49612665,-353930641.826455,-121648574.02950332,11.2991738310095,-10.790580014666387,3.991383708404743
Davebrin,2.25147e+14,2.995362e+00,-264543919.1585978,-329296259.96625745,78953394.07849309,12.126506494143907,-10.894258990422635,2.3477115488421734
Urduja,2.66973e+15,6.830451e+00,-59392015.42624992,-419132666.4530574,-4472641.450920474,17.884691131885774,-1.6989411639809802,3.0389124559971
Kandatai,2.35758e+15,6.553139e+00,255396655.58076993,-394525899.00129986,-41551799.21669771,13.60875479947877,8.651073210167562,2.413457864319294
Zao,4.59692e+13,1.763800e+00,-167359450.35839468,-142260648.87398747,62611998.927636124,9.598526808534768,-25.4058544478301,1.5370001321493167
1992 CJ,2.54957e+14,3.122118e+00,-280579529.0074007,183506226.44191423,-27185131.196963053,-8.80677820869948,-17.74073078101437,1.2153924969761165
Yoshidatadahiko,3.50321e+14,3.470958e+00,-130121512.6410549,367915149.6514808,36522312.1606082,-15.585261604852866,-6.225895775481466,-2.062727624838395
1992 FR2,6.98983e+14,4.369677e+00,-223678344.05635184,307758042.47624654,12783202.7793947,-14.770620367844582,-9.229468794444035,1.6209891254717752
1992 OP7,3.23942e+15,7.285332e+00,88673770.40237439,-456668961.91014457,-35404254.75524554,15.717120533129712,4.709590641565138,2.4814484169336826
Wassenbergh,1.20911e+14,2.434722e+00,-441214240.49041474,166525216.23829594,-39654816.58846821,-5.5175817898021124,-13.586591621236803,1.4877214144632707
Ticha,1.62355e+15,5.786945e+00,402904419.09609306,-4932418.577099871,-61376514.89661546,3.799766802008402,18.095564426867913,2.873309664725797
Brunini,1.11293e+14,2.368369e+00,-321591998.4843924,149409839.94817838,42020024.07354096,-7.734190375882631,-16.9918563624751,-0.10544847716604365
Zoshchenko,5.60359e+14,4.059283e+00,-202650355.60674265,397359239.1612508,20018291.410813436,-15.088225232331535,-7.696873130130054,0.45376571740562816
Mittlefehldt,5.52671e+14,4.040633e+00,258603686.63043427,-303621767.9522792,66185608.540149234,14.37371568320733,12.307727091802386,-0.5483879574205839
Andreivanov,1.61609e+14,2.681942e+00,253640404.4834183,-428490461.5589663,-57024959.927500084,9.769313670978978,10.285255432834198,2.020184239761818
Wanke,1.44699e+14,2.584933e+00,193550483.01597783,-243359221.87898213,23524330.086652353,15.895517344436755,14.772497394167281,-0.9383722905893233
Williamtobin,4.05945e+13,1.692191e+00,225102984.89438137,-211692321.99816877,754662.6547799442,15.981225242820509,15.567927162701233,-0.08280109207205008
1985 CS1,3.18029e+14,3.360852e+00,40535156.51218771,406603628.6433781,-35370499.489065684,-16.04457776752472,0.5745209223844205,0.11758121410538519
Izett,1.13362e+15,5.133923e+00,-262672775.62064078,-100866525.10646157,149159244.38761437,1.6314134397362117,-22.047778348359177,-2.92941997529141
Carmelofalco,1.70792e+14,2.731803e+00,312753028.79621357,155600681.97320566,-1239061.6520212996,-7.107357977435206,17.927635210432513,1.5888677339803265
Moldun,1.08260e+14,2.346656e+00,-132613360.55210167,379253492.7429229,-30706002.99336041,-15.563286661659534,-5.100622156935303,0.22013918649599815
Pittich,4.74752e+14,3.841045e+00,-173776027.04259774,-309276077.91238,6243345.7993012285,15.83751145342077,-10.369975566075482,3.9995242222550673
Michard,1.41406e+15,5.526490e+00,346522437.61474043,-210146339.48546875,36866202.661213376,9.669915878343769,16.035867228334293,2.4361701096750537
Aricam,8.96327e+14,4.747329e+00,312078379.89755684,350870332.7818665,-790790.3813633254,-10.383416403979327,13.42567057543223,0.09950824974823129
Somerville,1.43373e+15,5.551999e+00,-547279463.0238177,-82826740.76737997,-79281664.52148013,0.6842830070037937,-13.838558296232316,-0.5366476392735131
Johnlambert,6.00436e+14,4.153836e+00,-221107920.06755826,-264888454.42256716,-53313061.616787575,16.291235648272217,-11.697886579049024,3.2676095066861257
Hopper,2.41250e+14,3.065133e+00,-306372958.4433913,160288209.22559318,11516384.004445072,-6.293160703434234,-18.20289193999116,-1.5491006721422358
Ratliff,1.19252e+14,2.423535e+00,217059254.4532579,-213297609.97013238,3308209.2729116827,14.47150117875323,15.753287770997597,3.5397980568021423
Inuyama,8.02540e+14,4.575614e+00,-448625079.28481996,-12487605.48636955,-35513822.1279789,1.4068009560784702,-15.304226400919182,2.87929913925287
1989 UT2,6.17258e+14,4.192271e+00,-387963751.1014164,80063327.4450236,-71265791.23774801,-1.0820655048412007,-17.53126969111363,2.5332316818374454
Hanaki,9.87340e+14,4.902858e+00,-274146994.45501256,-332095370.38017476,58809899.75903657,13.904928285059716,-8.306496124132877,-1.439835117339876
Jurafrance,2.78270e+15,6.925472e+00,-368664298.6613118,-170978612.67676824,-97917267.47266498,8.440295762640162,-14.786478425921999,1.4429060124136772
Schupmann,1.01500e+15,4.948224e+00,158742028.29878023,-456319381.8792456,58683267.54629403,14.83494484138204,4.990039566134215,-2.334809058611187
Lafontaine,2.26186e+15,6.463226e+00,20209880.243758425,-474512880.26225877,45393691.300012015,16.70114400370867,3.0856969476673397,1.7629322091539068
Barkhatova,2.28279e+14,3.009188e+00,-133958053.12941262,280223114.41882336,-8651181.753398223,-19.11367066355749,-8.548863687919798,-0.815617181711119
Akirafujiwara,1.59392e+14,2.669619e+00,-77507754.71423826,305807489.69816446,-18300866.09167245,-20.733984456587443,-4.3102094792958985,-1.7145830872776058
Kumagaya,3.31487e+14,3.407606e+00,-251062380.03859946,-217296932.78494668,-33258021.15731347,12.63891824991959,-15.54620885906588,0.30346332725798547
Yoron,4.49228e+14,3.770938e+00,86146912.01419657,372319639.7199489,34826648.197914384,-18.521223783219554,2.2858942666502036,-2.758145502815537
Fulton,6.98983e+14,4.369677e+00,-317823202.2420848,-163864791.6070596,-77838180.77742143,7.507990851385033,-18.00371426521179,-1.391636763311164
Talos,2.20022e+12,6.403971e-01,290412481.6209027,-51405245.47476896,-18206966.76584511,0.771539113125227,8.110906789073216,-3.407388381130266
1992 FA1,2.65746e+14,3.165551e+00,-315571622.784709,146799176.35781533,-25609625.480642334,-5.983017389245268,-18.18435950864955,0.20733774665957674
1992 NJ,1.62355e+15,5.786945e+00,-9244986.02390069,429749069.3727273,163485693.81988502,-17.039115392543383,-0.7485334736776711,2.963608776306867
Sellin,1.12841e+14,2.379301e+00,-220967412.58917442,-418428856.6476073,-39067558.00232333,12.735749985324762,-7.174585248213707,-0.5093059173413168
Nagasaki,1.55048e+14,2.645144e+00,-415531256.6859608,-98427334.72862168,764664.2528193286,4.830395134465129,-15.895937241625624,-0.670667231924215
Comello,7.38698e+14,4.450916e+00,-91209370.18953885,413554117.2060363,-12774822.706720943,-17.46310333122101,-3.713715219129467,0.6934545213169939
Unstrut,3.96704e+14,3.617840e+00,-382649141.9087523,-198925866.47796643,46368995.141746566,6.984586756264453,-13.970888191139633,-0.3281970464750473
Ringuelet,1.13362e+15,5.133923e+00,-194285209.18676645,392344617.26696247,64385981.08217898,-14.991105948267734,-5.48651210219814,3.2471146624685483
Irmina,6.34551e+14,4.231062e+00,-525740273.6130349,26614520.078836154,3240312.4727429347,-2.26445922504736,-14.664301586247122,1.3739977854956338
Roshchina,2.54957e+14,3.122118e+00,48347531.99965068,-358427155.7430842,-25735534.20067982,17.58515778506828,5.097068332410056,-2.148479397806669
Klemm,3.13665e+14,3.345410e+00,-5591343.573585185,349572697.72193825,11523688.255074367,-19.909241944377293,0.552042870393198,-0.17542225935164496
Bivoj,1.96095e+11,2.860549e-01,286671436.89871466,-66273040.34265092,15932392.899602052,-4.813580546922403,20.22371704061686,0.4193761990377509
Burnett,1.14939e+15,5.157620e+00,-154791646.4479484,-383149605.08049595,548034.5161025282,16.188054339672906,-5.386764056150594,2.604170605429824
Brewington,3.26939e+14,3.391949e+00,-358048156.6718075,262907914.15619397,75980027.31435591,-10.622523286420973,-11.582367612561686,-1.895733030623213
Pollock,5.68155e+14,4.078020e+00,-525993069.68533313,-117946747.31768085,27628093.59339726,3.475847116668084,-13.918786728016688,0.11762476856027146
Vasarely,2.28279e+14,3.009188e+00,-314900144.79790604,-229134455.88796535,-28909844.83683203,10.558589813213365,-13.936368398337427,0.05687790676569359
Casteldelpiano,3.91261e+14,3.601218e+00,-226570857.02984533,-233658262.37326533,-6066417.927453763,12.487891110990526,-16.3798961114951,-0.821518439259749
Otzi,9.73793e+14,4.880332e+00,-113508832.9601687,406374663.86233497,-59264202.11199134,-16.53288742912057,-0.47429629349217867,3.6649863566415886
Bambinidipraga,2.80845e+14,3.224403e+00,-384130826.2527274,167611677.97734204,-60684596.890619665,-6.618260646574515,-14.654756821575994,1.4691952759044262
Glasgow,1.14939e+15,5.157620e+00,-312163308.2145298,-141350103.20623222,-68353744.29201995,7.137253676781257,-19.15016235973763,1.0517909358993471
Archieroy,5.22958e+14,3.966883e+00,251177074.58087602,-130774316.5869174,55886759.385462016,7.776084182203386,19.166631458300127,6.3091259473521095
Mshatka,5.60359e+14,4.059283e+00,312002772.729458,-261651056.749825,-2559607.425265591,11.857387062797114,14.84164329896686,-0.6820207936837034
Babel',2.23083e+15,6.433530e+00,334162921.3583763,-230514255.17007685,-2092455.7314577342,9.723993728844592,15.847328238647933,-3.5622671614012145
Kulibin,5.92198e+14,4.134751e+00,-424126366.05616796,131809543.58401275,21488966.02900609,-4.577074600429467,-16.342985169280844,0.610469297426467
1988 EN,1.80496e+14,2.782591e+00,-53721765.52511552,438314940.50674164,-34179240.08918725,-15.027827059472857,-2.949404558662421,0.7488079215828115
Keck,6.89393e+14,4.349600e+00,-457195911.64873534,186546333.3440148,-84302580.47241011,-4.0857517953003475,-13.071497415009393,1.0519274645641294
Jayewinkler,7.69957e+14,4.512834e+00,-396957651.75609666,-10190499.122618202,-72056358.31965719,2.937136651094002,-17.3179037334285,-2.796358898427414
Eizaburo,8.96327e+14,4.747329e+00,-327259790.63348114,-272992704.5917875,39851314.980114594,12.424612289377677,-10.849983608817341,2.6220136987626863
1988 XW1,2.78270e+15,6.925472e+00,69338470.92861606,-454441690.6515659,-42356969.957691774,15.995215332129153,4.411226739251846,-2.534075439615641
Shinsengumi,1.78841e+15,5.976533e+00,-230594063.34668547,431129315.9086098,68646168.509429,-12.926241805419162,-7.622702672424086,5.859777116302537
Potsdam,9.21439e+14,4.791256e+00,67398696.5433555,-478002561.13734245,-45954101.83188202,15.606820292168736,3.1402760516673798,1.9495935403751314
Robertfrazer,6.79934e+14,4.329616e+00,-301118365.9269637,-331451920.48745793,-158961643.8076116,9.360092607721,-9.84094008881732,-2.402943024473976
1989 RC1,4.30989e+14,3.719198e+00,-217154022.80332807,-336259916.4270357,85074596.62665178,15.221506636140251,-5.932260867710294,-2.846998476401992
Lauretta,2.54957e+14,3.122118e+00,182010260.07791138,-372517613.5364922,23894401.426810406,14.176723044603023,9.236341071949408,-1.461753906912582
Babelsberg,1.93405e+14,2.847406e+00,-62185999.926222295,402967204.61759675,13125058.91438141,-16.812815427021025,-2.5186957101324086,0.5075007031413318
Yukiomaeda,6.49332e+13,1.979016e+00,-254573969.56908292,282752538.51177144,8098406.154591193,-15.112492298742632,-10.320328514638419,0.4229266087503224
Masakichi,2.22058e+14,2.981600e+00,-189184073.5700053,-370758306.648665,13909989.37043076,13.850634094164246,-8.652878040820703,-1.5269758659706119
Oryo,8.36501e+14,4.639267e+00,-166784294.53719944,-434784481.87382746,-56501584.441751204,15.024174237559992,-4.333988488263025,1.2587705318265532
Inagaki,1.11806e+15,5.110335e+00,-361490397.8178045,25932148.337406535,-68195796.13672718,-2.8906322168210767,-19.1633648302852,-2.6469588173283576
Rakuyou,3.05117e+14,3.314739e+00,-189696341.46829808,286800840.41875833,-28330209.674460784,-18.364639711308595,-9.151209096568346,3.8184042438102472
Bradstreet,2.26186e+15,6.463226e+00,-167904310.30737063,-358457914.3553808,17109375.17279363,17.74211406283188,-8.143182331316483,0.03838958687488892
Letunov,2.28279e+14,3.009188e+00,249928335.92494562,-172977215.1178884,-12544865.7225998,10.21186488119368,19.005166040856263,-0.9689486028679273
1991 AM,1.12322e+13,1.102680e+00,125760966.24677593,35959135.19207155,-71553900.33193664,8.566764677185901,31.154924203593065,-14.624687200321043
Ishidagoro,9.17206e+13,2.220493e+00,271182757.31191254,-237189055.59719706,-18121703.94273264,12.017930951385686,13.741552891466059,1.6035155206865817
Simohiro,3.94881e+13,1.676677e+00,-289955551.6104443,-22079124.389757622,18692175.085817076,-1.6959258534543542,-22.720194412291022,-1.268603648111486
Dizzy,5.92198e+14,4.134751e+00,277874768.69635296,364626511.27957743,-20468014.62084412,-12.187738823062505,9.397682320800223,3.4179672084005412
Martaprincipe,1.51519e+15,5.655218e+00,-325791972.77099335,-207629045.513678,202721900.20394525,8.684838645886138,-13.86509807584224,-1.6825106811413055
Peterson,7.95182e+15,9.827643e+00,-359871150.46105117,-359783940.0889557,-177350532.767553,10.643555211223534,-11.161681716789932,0.6243175157100515
Kasai,2.32523e+15,6.523030e+00,-245282090.49084935,399377516.93150336,-81320690.71886669,-13.266116606950378,-8.643139394222324,-0.8224830823025026
Mainfranken,7.08707e+14,4.389847e+00,-311121699.86378527,282725354.54832023,-32942237.5136156,-13.676487850599717,-12.841643861891775,-0.7810960721334912
1993 MF,4.29009e+13,1.723651e+00,-110557701.53374757,455866910.0374849,-45893087.42807568,-13.571559557810096,3.425645494944964,-1.8669391069138448
Hedin,4.74752e+14,3.841045e+00,-106950788.34478773,517230814.92613566,-1260854.6490808101,-14.241305357808761,-3.91942916915786,0.5625492504041716
Hamsun,3.00931e+14,3.299509e+00,-347658840.8074485,-36588832.99012921,-1354722.9792079704,4.305680903011396,-19.169325388076608,5.009146466339866
GOI,3.19497e+15,7.251859e+00,305470357.0936396,-309585657.5081635,-102146163.05350126,12.291643155281012,10.635421695476541,2.9008857630693923
Raybrown,1.10272e+15,5.086855e+00,341386111.14974695,-153290729.34319127,-16738623.890682032,7.1011633001992,18.299832249488496,0.7841891487330687
Stone,8.44241e+13,2.159978e+00,-208329279.67063916,200143593.88135222,49227830.723414846,-16.167151540729748,-12.190253377040746,-5.924207819406291
Cancelli,6.89393e+14,4.349600e+00,-227418476.7487467,-326763883.99322957,-86005843.2931107,15.106042660406105,-8.625651248606903,2.4370020668058716
1986 UG,7.35304e+13,2.062763e+00,243917292.61753285,-196723548.7122724,-2169459.1695126565,10.856609670059658,18.08713524745614,-0.8386610024493459
Chlupac,1.14411e+14,2.390283e+00,-69563668.65433788,-292775219.88876843,4209210.919867853,21.35528524591867,-2.5396078867008947,0.7442335075199109
Davidbrewster,1.28371e+15,5.351177e+00,-19666988.38319781,459045681.5525706,23176296.696422487,-16.91998454990546,-1.0417121787802548,-2.249651335600392
Hessen,5.97677e+13,1.925083e+00,248042089.97198865,-330835568.0416733,-10548576.01319654,13.127822447559728,10.24962695955717,-0.15905218412963812
Wakiya,5.60359e+14,4.059283e+00,-178237748.9140535,-395530088.2463021,-25766993.506585594,15.897433545622937,-2.456836134175932,1.785271935929795
Harutoriko,4.30989e+14,3.719198e+00,-239943040.5571862,248707615.52115855,-16698291.19986901,-16.285368352659233,-12.960849971279755,-0.08639647118165476
Bhanji,8.52053e+15,1.005656e+01,-433706183.19239694,168316621.24785957,93141413.1935175,-4.560676229118585,-15.147712224704264,5.496906779350721
Masaharu,1.02439e+14,2.303824e+00,154135895.72724047,231862596.57867107,-9724081.12179148,-17.931963181385104,14.861837422913176,0.4110266495346994
Inagawa,1.41406e+15,5.526490e+00,-389213287.0932887,-51093798.71995593,36286168.37299163,5.783232371392784,-16.917983032648646,3.49425042823315
Nanette,1.71580e+15,5.894532e+00,367733262.9147486,-70326637.22987753,-126260060.65072908,7.052114471767352,17.23448439299602,-1.2181859424287333
1992 QG,5.52671e+14,4.040633e+00,-253779452.1953994,-228992163.4795658,37443195.47132424,14.312944444746048,-14.054662114705726,1.2279179476823814
1992 UP,1.30157e+15,5.375877e+00,-407916644.6837656,190196608.56730157,19567460.646671806,-5.198500745998131,-16.794090010005363,-0.04216229955416337
Yukitsuna,2.23083e+15,6.433530e+00,298277078.8785542,-111030301.04373562,-58297246.867057644,7.8660889917821395,19.80221234098733,4.352686575543356
Peluk,5.45088e+14,4.022068e+00,-315687659.54785466,-274156571.0290681,108939686.41508365,10.581274559314005,-12.5684976827379,-1.9279132206565583
Neglinka,1.11293e+14,2.368369e+00,-158702778.59651434,-319007453.48866314,13053964.03662965,17.69481864650763,-6.222578243267126,0.13369250843568373
Borovitskia,5.84072e+14,4.115753e+00,-197447454.46728814,268200363.19028726,-33763287.31408211,-15.907070343315297,-12.511039789997996,-0.2712506097296325
Ostozhenka,2.92730e+14,3.269259e+00,-150493865.19368237,-302878702.9431775,15702413.153181955,16.998751480797136,-11.413151643122523,-0.062410650261189735
Deankoontz,1.36920e+14,2.537753e+00,-403621720.09479624,-136296367.03898403,-10410367.517727414,3.5740499236538006,-15.638094403917853,0.1369245259519438
Glynjones,1.20911e+14,2.434722e+00,215869311.8229633,-162523322.97383097,-709213.8540778952,14.625941393696586,19.19924954817697,0.8909349576385064
Sakanoue,1.29559e+14,2.491434e+00,275730656.72665733,-296328105.96406186,-16314735.225480458,13.018543784351971,10.644211873382236,-0.7726224869408918
Tara,1.34421e+13,1.170710e+00,-326585177.6992644,252664716.5951524,-65992208.12401799,-3.0910219120706985,-14.123586665398262,5.119703787146203
Montgolfier,1.26028e+14,2.468592e+00,281739880.1653368,162903553.7332341,-41461255.68363255,-4.991588408503584,20.79332007160955,-2.2286642195576816
Qualytemocrina,2.01589e+14,2.887017e+00,146006778.24728927,-313931930.26186574,45911695.68946835,16.76346707379163,10.490063360219157,-0.668310284089534
Sachsen,2.80845e+14,3.224403e+00,-299385350.1606069,-331156107.3742456,39746492.59503151,12.54946615244447,-10.804461554515857,0.06301897302804589
1988 RE,2.36846e+13,1.414000e+00,-182609253.46700352,216810501.63816562,-189704312.86641493,-13.964258909618644,-9.50130165902225,2.4022968594390095
Ohta,1.08260e+14,2.346656e+00,-110037923.11162446,364711226.3314208,1854355.2558825414,-19.002515481286288,-1.798852651731997,1.0377612682166548
Tanith,1.97000e+12,6.172333e-01,-106204956.74884717,-321559690.6521654,43609330.58584808,14.305393159930288,-7.571922416354951,5.0827843251617635
Baltimore,3.70226e+14,3.535488e+00,74437421.81973483,-489435133.9472777,225511422.35998031,11.465204520362386,3.978686850206575,-4.760346624881671
Bobbell,1.17616e+14,2.412400e+00,205960065.22801125,131547806.51070467,86255277.45090324,-12.942445884338145,19.339698279949168,2.4825887903517465
Sugano,2.41250e+14,3.065133e+00,-194153426.67794174,-309650036.47953755,-3584582.102103926,16.221411649999446,-8.01535927702015,2.096868377970449
Archilochos,1.05309e+14,2.325141e+00,244882156.0529238,146758865.26483634,-23335592.499292653,-9.055223824632185,20.995712530006244,-0.6560679674615201
1989 XB,2.58504e+14,3.136529e+00,61431983.38712809,-418337270.762365,31753247.660407845,15.311669849809123,4.072025817824851,-1.6901566255739042
Kuga,1.23159e+15,5.277757e+00,216512773.14491397,-296246096.790986,13329911.29585042,14.559243181862294,11.582844257033202,1.967107824776776
1990 DM2,6.70605e+14,4.309723e+00,294823872.1438961,-285007995.46329683,7744729.652253805,13.019480679650412,12.511671831210831,0.7887170065288592
Toshimaihara,5.22958e+14,3.966883e+00,406463002.69643515,38992394.410931446,-119362504.72216979,-0.8093269187879603,16.624505987108805,-0.015299624823925601
Charlene,4.13492e+14,3.668169e+00,15259760.12375195,359624672.9734905,-36145605.891393274,-18.565642701705976,-1.7573395749663523,1.2902338154940316
Almeria,1.14939e+12,5.157620e-01,162539858.31635165,145440083.9974269,-83522001.84939337,-20.873195990198013,12.429162446923755,0.5035623520779857
1992 MA,8.71900e+14,4.703806e+00,-480280016.5736768,121245394.57196672,-2017217.566170979,-1.6480933661528605,-15.665290531147921,0.09324134546709735
Akashi,1.00108e+15,4.925489e+00,-418481174.332405,-192415554.22271016,8795161.129389074,6.718965406978217,-14.819408029984029,-0.6953259378956509
1992 WW5,1.83007e+14,2.795435e+00,-308026797.69356346,-322552874.00596523,10707503.008374121,12.956709797189504,-10.729838699743533,0.3330256105542039
Josephblack,2.70687e+15,6.861979e+00,-249177851.31244963,336652176.5321149,131523784.1820398,-15.80005642023791,-8.634996933835636,1.074012267273045
